sensorID,Type,Location,Event,Time,Day
S-05,Sonar,sada,ERROR,10:52:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:52:13,15/05/22
S-02,Sonar,sada,ERROR,10:52:14,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:52:16,15/05/22
S-04,Sonar,desktop 4,ERROR,10:52:17,15/05/22
S-05,Sonar,sada,ERROR,10:52:18,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:52:32,15/05/22
S-02,Sonar,sada,ERROR,10:52:33,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:52:34,15/05/22
S-04,Sonar,desktop 4,ERROR,10:52:36,15/05/22
S-05,Sonar,sada,ERROR,10:52:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:52:50,15/05/22
S-02,Sonar,sada,ERROR,10:52:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:52:53,15/05/22
S-04,Sonar,desktop 4,ERROR,10:52:55,15/05/22
S-05,Sonar,sada,ERROR,10:52:56,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:53:19,15/05/22
S-02,Sonar,sada,ERROR,10:53:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:53:23,15/05/22
S-04,Sonar,desktop 4,ERROR,10:53:25,15/05/22
S-05,Sonar,sada,ERROR,10:53:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:53:42,15/05/22
S-02,Sonar,sada,ERROR,10:53:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:53:45,15/05/22
S-04,Sonar,desktop 4,ERROR,10:53:46,15/05/22
S-05,Sonar,sada,ERROR,10:53:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:54:02,15/05/22
S-02,Sonar,sada,ERROR,10:54:04,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:54:05,15/05/22
S-04,Sonar,desktop 4,ERROR,10:54:06,15/05/22
S-05,Sonar,sada,ERROR,10:54:07,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:54:21,15/05/22
S-02,Sonar,sada,ERROR,10:54:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:54:23,15/05/22
S-04,Sonar,desktop 4,ERROR,10:54:25,15/05/22
S-05,Sonar,sada,ERROR,10:54:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:54:39,15/05/22
S-02,Sonar,sada,ERROR,10:54:41,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:54:42,15/05/22
S-04,Sonar,desktop 4,ERROR,10:54:43,15/05/22
S-05,Sonar,sada,ERROR,10:54:45,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:55:09,15/05/22
S-02,Sonar,sada,ERROR,10:55:10,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:55:12,15/05/22
S-04,Sonar,desktop 4,ERROR,10:55:13,15/05/22
S-05,Sonar,sada,ERROR,10:55:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:55:28,15/05/22
S-02,Sonar,sada,ERROR,10:55:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:55:30,15/05/22
S-04,Sonar,desktop 4,ERROR,10:55:32,15/05/22
S-05,Sonar,sada,ERROR,10:55:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:55:46,15/05/22
S-02,Sonar,sada,ERROR,10:55:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:55:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:55:50,15/05/22
S-05,Sonar,sada,ERROR,10:55:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:56:05,15/05/22
S-02,Sonar,sada,ERROR,10:56:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:56:08,15/05/22
S-04,Sonar,desktop 4,ERROR,10:56:09,15/05/22
S-05,Sonar,sada,ERROR,10:56:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:56:24,15/05/22
S-02,Sonar,sada,ERROR,10:56:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:56:27,15/05/22
S-04,Sonar,desktop 4,ERROR,10:56:37,15/05/22
S-05,Sonar,sada,ERROR,10:56:40,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:56:54,15/05/22
S-02,Sonar,sada,ERROR,10:56:55,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:56:57,15/05/22
S-04,Sonar,desktop 4,ERROR,10:56:58,15/05/22
S-05,Sonar,sada,ERROR,10:56:59,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:57:13,15/05/22
S-02,Sonar,sada,ERROR,10:57:14,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:57:15,15/05/22
S-04,Sonar,desktop 4,ERROR,10:57:16,15/05/22
S-05,Sonar,sada,ERROR,10:57:18,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:57:31,15/05/22
S-02,Sonar,sada,ERROR,10:57:32,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:57:34,15/05/22
S-04,Sonar,desktop 4,ERROR,10:57:35,15/05/22
S-05,Sonar,sada,ERROR,10:57:36,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:57:50,15/05/22
S-02,Sonar,sada,ERROR,10:57:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:57:52,15/05/22
S-04,Sonar,desktop 4,ERROR,10:57:53,15/05/22
S-05,Sonar,sada,ERROR,10:57:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:58:07,15/05/22
S-02,Sonar,sada,ERROR,10:58:09,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:58:20,15/05/22
S-04,Sonar,desktop 4,ERROR,10:58:22,15/05/22
S-05,Sonar,sada,ERROR,10:58:23,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:58:37,15/05/22
S-02,Sonar,sada,ERROR,10:58:38,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:58:39,15/05/22
S-04,Sonar,desktop 4,ERROR,10:58:41,15/05/22
S-05,Sonar,sada,ERROR,10:58:42,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:58:55,15/05/22
S-02,Sonar,sada,ERROR,10:58:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:58:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:58:59,15/05/22
S-05,Sonar,sada,ERROR,10:59:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:59:14,15/05/22
S-02,Sonar,sada,ERROR,10:59:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:59:16,15/05/22
S-04,Sonar,desktop 4,ERROR,10:59:18,15/05/22
S-05,Sonar,sada,ERROR,10:59:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:59:32,15/05/22
S-02,Sonar,sada,ERROR,10:59:34,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:59:35,15/05/22
S-04,Sonar,desktop 4,ERROR,10:59:36,15/05/22
S-05,Sonar,sada,ERROR,10:59:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:59:51,15/05/22
S-02,Sonar,sada,ERROR,11:00:02,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:00:05,15/05/22
S-04,Sonar,desktop 4,ERROR,11:00:06,15/05/22
S-05,Sonar,sada,ERROR,11:00:07,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:00:21,15/05/22
S-02,Sonar,sada,ERROR,11:00:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:00:23,15/05/22
S-04,Sonar,desktop 4,ERROR,11:00:24,15/05/22
S-05,Sonar,sada,ERROR,11:00:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:00:39,15/05/22
S-02,Sonar,sada,ERROR,11:00:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:00:42,15/05/22
S-04,Sonar,desktop 4,ERROR,11:00:43,15/05/22
S-05,Sonar,sada,ERROR,11:00:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:00:58,15/05/22
S-02,Sonar,sada,ERROR,11:00:59,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:01:00,15/05/22
S-04,Sonar,desktop 4,ERROR,11:01:01,15/05/22
S-05,Sonar,sada,ERROR,11:01:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:01:16,15/05/22
S-02,Sonar,sada,ERROR,11:01:17,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:01:19,15/05/22
S-04,Sonar,desktop 4,ERROR,11:01:20,15/05/22
S-05,Sonar,sada,ERROR,11:01:21,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:01:45,15/05/22
S-02,Sonar,sada,ERROR,11:01:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:01:49,15/05/22
S-04,Sonar,desktop 4,ERROR,11:01:50,15/05/22
S-05,Sonar,sada,ERROR,11:01:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:02:05,15/05/22
S-02,Sonar,sada,ERROR,11:02:06,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:02:07,15/05/22
S-04,Sonar,desktop 4,ERROR,11:02:08,15/05/22
S-05,Sonar,sada,ERROR,11:02:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:02:23,15/05/22
S-02,Sonar,sada,ERROR,11:02:24,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:02:26,15/05/22
S-04,Sonar,desktop 4,ERROR,11:02:27,15/05/22
S-05,Sonar,sada,ERROR,11:02:28,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:02:42,15/05/22
S-02,Sonar,sada,ERROR,11:02:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:02:44,15/05/22
S-04,Sonar,desktop 4,ERROR,11:02:45,15/05/22
S-05,Sonar,sada,ERROR,11:02:47,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:03:00,15/05/22
S-02,Sonar,sada,ERROR,11:03:01,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:03:02,15/05/22
S-04,Sonar,desktop 4,ERROR,11:03:04,15/05/22
S-05,Sonar,sada,ERROR,11:03:05,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:03:30,15/05/22
S-02,Sonar,sada,ERROR,11:03:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:03:32,15/05/22
S-04,Sonar,desktop 4,ERROR,11:03:33,15/05/22
S-05,Sonar,sada,ERROR,11:03:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:03:48,15/05/22
S-02,Sonar,sada,ERROR,11:03:49,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:03:50,15/05/22
S-04,Sonar,desktop 4,ERROR,11:03:52,15/05/22
S-05,Sonar,sada,ERROR,11:03:53,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:04:06,15/05/22
S-02,Sonar,sada,ERROR,11:04:08,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:04:09,15/05/22
S-04,Sonar,desktop 4,ERROR,11:04:10,15/05/22
S-05,Sonar,sada,ERROR,11:04:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:04:25,15/05/22
S-02,Sonar,sada,ERROR,11:04:26,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:04:28,15/05/22
S-04,Sonar,desktop 4,ERROR,11:04:29,15/05/22
S-05,Sonar,sada,ERROR,11:04:31,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:04:44,15/05/22
S-02,Sonar,sada,ERROR,11:04:45,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:04:47,15/05/22
S-04,Sonar,desktop 4,ERROR,11:04:58,15/05/22
S-05,Sonar,sada,ERROR,11:05:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:05:14,15/05/22
S-02,Sonar,sada,ERROR,11:05:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:05:16,15/05/22
S-04,Sonar,desktop 4,ERROR,11:05:17,15/05/22
S-05,Sonar,sada,ERROR,11:05:18,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:05:32,15/05/22
S-02,Sonar,sada,ERROR,11:05:33,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:05:34,15/05/22
S-04,Sonar,desktop 4,ERROR,11:05:36,15/05/22
S-05,Sonar,sada,ERROR,11:05:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:05:50,15/05/22
S-02,Sonar,sada,ERROR,11:05:52,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:05:53,15/05/22
S-04,Sonar,desktop 4,ERROR,11:05:54,15/05/22
S-05,Sonar,sada,ERROR,11:05:55,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:06:09,15/05/22
S-02,Sonar,sada,ERROR,11:06:10,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:06:11,15/05/22
S-04,Sonar,desktop 4,ERROR,11:06:12,15/05/22
S-05,Sonar,sada,ERROR,11:06:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:06:27,15/05/22
S-02,Sonar,sada,ERROR,11:06:28,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:06:39,15/05/22
S-04,Sonar,desktop 4,ERROR,11:06:42,15/05/22
S-05,Sonar,sada,ERROR,11:06:43,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:06:57,15/05/22
S-02,Sonar,sada,ERROR,11:06:58,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:06:59,15/05/22
S-04,Sonar,desktop 4,ERROR,11:07:01,15/05/22
S-05,Sonar,sada,ERROR,11:07:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:07:16,15/05/22
S-02,Sonar,sada,ERROR,11:07:17,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:07:19,15/05/22
S-04,Sonar,desktop 4,ERROR,11:07:20,15/05/22
S-05,Sonar,sada,ERROR,11:07:21,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:07:35,15/05/22
S-02,Sonar,sada,ERROR,11:07:36,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:07:37,15/05/22
S-04,Sonar,desktop 4,ERROR,11:07:38,15/05/22
S-05,Sonar,sada,ERROR,11:07:39,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:07:53,15/05/22
S-02,Sonar,sada,ERROR,11:07:54,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:07:55,15/05/22
S-04,Sonar,desktop 4,ERROR,11:07:56,15/05/22
S-05,Sonar,sada,ERROR,11:07:57,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:08:10,15/05/22
S-02,Sonar,sada,ERROR,11:08:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:08:24,15/05/22
S-04,Sonar,desktop 4,ERROR,11:08:25,15/05/22
S-05,Sonar,sada,ERROR,11:08:27,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:08:40,15/05/22
S-02,Sonar,sada,ERROR,11:08:41,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:08:42,15/05/22
S-04,Sonar,desktop 4,ERROR,11:08:44,15/05/22
S-05,Sonar,sada,ERROR,11:08:45,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:08:58,15/05/22
S-02,Sonar,sada,ERROR,11:09:00,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:09:01,15/05/22
S-04,Sonar,desktop 4,ERROR,11:09:02,15/05/22
S-05,Sonar,sada,ERROR,11:09:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:09:17,15/05/22
S-02,Sonar,sada,ERROR,11:09:18,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:09:20,15/05/22
S-04,Sonar,desktop 4,ERROR,11:09:21,15/05/22
S-05,Sonar,sada,ERROR,11:09:22,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:09:36,15/05/22
S-02,Sonar,sada,ERROR,11:09:37,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:09:38,15/05/22
S-04,Sonar,desktop 4,ERROR,11:09:39,15/05/22
S-05,Sonar,sada,ERROR,11:09:40,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:10:04,15/05/22
S-02,Sonar,sada,ERROR,11:10:06,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:10:08,15/05/22
S-04,Sonar,desktop 4,ERROR,11:10:09,15/05/22
S-05,Sonar,sada,ERROR,11:10:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:10:24,15/05/22
S-02,Sonar,sada,ERROR,11:10:26,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:10:27,15/05/22
S-04,Sonar,desktop 4,ERROR,11:10:28,15/05/22
S-05,Sonar,sada,ERROR,11:10:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:10:43,15/05/22
S-02,Sonar,sada,ERROR,11:10:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:10:45,15/05/22
S-04,Sonar,desktop 4,ERROR,11:10:46,15/05/22
S-05,Sonar,sada,ERROR,11:10:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:11:01,15/05/22
S-02,Sonar,sada,ERROR,11:11:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:11:04,15/05/22
S-04,Sonar,desktop 4,ERROR,11:11:05,15/05/22
S-05,Sonar,sada,ERROR,11:11:06,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:11:20,15/05/22
S-02,Sonar,sada,ERROR,11:11:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:11:22,15/05/22
S-04,Sonar,desktop 4,ERROR,11:11:23,15/05/22
S-05,Sonar,sada,ERROR,11:11:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:11:49,15/05/22
S-02,Sonar,sada,ERROR,11:11:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:11:52,15/05/22
S-04,Sonar,desktop 4,ERROR,11:11:53,15/05/22
S-05,Sonar,sada,ERROR,11:11:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:12:08,15/05/22
S-02,Sonar,sada,ERROR,11:12:09,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:12:10,15/05/22
S-04,Sonar,desktop 4,ERROR,11:12:11,15/05/22
S-05,Sonar,sada,ERROR,11:12:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:12:26,15/05/22
S-02,Sonar,sada,ERROR,11:12:27,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:12:29,15/05/22
S-04,Sonar,desktop 4,ERROR,11:12:30,15/05/22
S-05,Sonar,sada,ERROR,11:12:31,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:12:45,15/05/22
S-02,Sonar,sada,ERROR,11:12:46,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:12:47,15/05/22
S-04,Sonar,desktop 4,ERROR,11:12:49,15/05/22
S-05,Sonar,sada,ERROR,11:12:50,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:13:03,15/05/22
S-02,Sonar,sada,ERROR,11:13:05,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:13:06,15/05/22
S-04,Sonar,desktop 4,ERROR,11:13:17,15/05/22
S-05,Sonar,sada,ERROR,11:13:20,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:13:33,15/05/22
S-02,Sonar,sada,ERROR,11:13:35,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:13:36,15/05/22
S-04,Sonar,desktop 4,ERROR,11:13:38,15/05/22
S-05,Sonar,sada,ERROR,11:13:39,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:13:52,15/05/22
S-02,Sonar,sada,ERROR,11:13:53,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:13:55,15/05/22
S-04,Sonar,desktop 4,ERROR,11:13:56,15/05/22
S-05,Sonar,sada,ERROR,11:13:57,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:14:11,15/05/22
S-02,Sonar,sada,ERROR,11:14:12,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:14:14,15/05/22
S-04,Sonar,desktop 4,ERROR,11:14:15,15/05/22
S-05,Sonar,sada,ERROR,11:14:16,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:14:29,15/05/22
S-02,Sonar,sada,ERROR,11:14:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:14:32,15/05/22
S-04,Sonar,desktop 4,ERROR,11:14:33,15/05/22
S-05,Sonar,sada,ERROR,11:14:34,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:14:48,15/05/22
S-02,Sonar,sada,ERROR,11:14:49,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:00,15/05/22
S-04,Sonar,desktop 4,ERROR,11:15:03,15/05/22
S-05,Sonar,sada,ERROR,11:15:04,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:15:18,15/05/22
S-02,Sonar,sada,ERROR,11:15:19,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:20,15/05/22
S-04,Sonar,desktop 4,ERROR,11:15:21,15/05/22
S-05,Sonar,sada,ERROR,11:15:23,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:15:36,15/05/22
S-02,Sonar,sada,ERROR,11:15:37,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:39,15/05/22
S-04,Sonar,desktop 4,ERROR,11:15:40,15/05/22
S-05,Sonar,sada,ERROR,11:15:41,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:15:55,15/05/22
S-02,Sonar,sada,ERROR,11:15:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:57,15/05/22
S-04,Sonar,desktop 4,ERROR,11:15:59,15/05/22
S-05,Sonar,sada,ERROR,11:16:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:16:14,15/05/22
S-02,Sonar,sada,ERROR,11:16:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:16,15/05/22
S-04,Sonar,desktop 4,ERROR,11:16:17,15/05/22
S-05,Sonar,sada,ERROR,11:16:18,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:16:32,15/05/22
S-02,Sonar,sada,ERROR,11:16:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:45,15/05/22
S-04,Sonar,desktop 4,ERROR,11:16:47,15/05/22
S-05,Sonar,sada,ERROR,11:16:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:17:01,15/05/22
S-02,Sonar,sada,ERROR,11:17:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:04,15/05/22
S-04,Sonar,desktop 4,ERROR,11:17:05,15/05/22
S-05,Sonar,sada,ERROR,11:17:06,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:17:20,15/05/22
S-02,Sonar,sada,ERROR,11:17:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:23,15/05/22
S-04,Sonar,desktop 4,ERROR,11:17:24,15/05/22
S-05,Sonar,sada,ERROR,11:17:25,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:17:38,15/05/22
S-02,Sonar,sada,ERROR,11:17:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:41,15/05/22
S-04,Sonar,desktop 4,ERROR,11:17:42,15/05/22
S-05,Sonar,sada,ERROR,11:17:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:17:58,15/05/22
S-02,Sonar,sada,ERROR,11:18:00,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:01,15/05/22
S-04,Sonar,desktop 4,ERROR,11:18:02,15/05/22
S-05,Sonar,sada,ERROR,11:18:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:18:27,15/05/22
S-02,Sonar,sada,ERROR,11:18:30,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:31,15/05/22
S-04,Sonar,desktop 4,ERROR,11:18:32,15/05/22
S-05,Sonar,sada,ERROR,11:18:34,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:18:48,15/05/22
S-02,Sonar,sada,ERROR,11:18:49,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:50,15/05/22
S-04,Sonar,desktop 4,ERROR,11:18:51,15/05/22
S-05,Sonar,sada,ERROR,11:18:52,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:19:06,15/05/22
S-02,Sonar,sada,ERROR,11:19:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:08,15/05/22
S-04,Sonar,desktop 4,ERROR,11:19:10,15/05/22
S-05,Sonar,sada,ERROR,11:19:11,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:19:24,15/05/22
S-02,Sonar,sada,ERROR,11:19:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:27,15/05/22
S-04,Sonar,desktop 4,ERROR,11:19:28,15/05/22
S-05,Sonar,sada,ERROR,11:19:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:19:42,15/05/22
S-02,Sonar,sada,ERROR,11:19:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:45,15/05/22
S-04,Sonar,desktop 4,ERROR,11:19:46,15/05/22
S-05,Sonar,sada,ERROR,11:19:47,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:20:12,15/05/22
S-02,Sonar,sada,ERROR,11:20:13,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:20:14,15/05/22
S-04,Sonar,desktop 4,ERROR,11:20:16,15/05/22
S-05,Sonar,sada,ERROR,11:20:17,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:20:30,15/05/22
S-02,Sonar,sada,ERROR,11:20:32,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:20:33,15/05/22
S-04,Sonar,desktop 4,ERROR,11:20:34,15/05/22
S-05,Sonar,sada,ERROR,11:20:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:21:21,15/05/22
S-02,Sonar,sada,ERROR,11:21:23,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:21:24,15/05/22
S-04,Sonar,desktop 4,ERROR,11:21:25,15/05/22
S-05,Sonar,sada,ERROR,11:21:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:21:40,15/05/22
S-02,Sonar,sada,ERROR,11:21:41,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:21:42,15/05/22
S-04,Sonar,desktop 4,ERROR,11:21:44,15/05/22
S-05,Sonar,sada,ERROR,11:21:45,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:21:59,15/05/22
S-02,Sonar,sada,ERROR,11:22:00,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:22:01,15/05/22
S-04,Sonar,desktop 4,ERROR,11:22:02,15/05/22
S-05,Sonar,sada,ERROR,11:22:03,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:22:17,15/05/22
S-02,Sonar,sada,ERROR,11:22:18,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:22:20,15/05/22
S-04,Sonar,desktop 4,ERROR,11:22:21,15/05/22
S-05,Sonar,sada,ERROR,11:22:22,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:22:36,15/05/22
S-02,Sonar,sada,ERROR,11:22:37,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:22:39,15/05/22
S-05,Sonar,sada,ERROR,11:22:51,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:23:06,15/05/22
S-02,Sonar,sada,ERROR,11:23:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:23:08,15/05/22
S-04,Sonar,desktop 4,ERROR,11:23:09,15/05/22
S-05,Sonar,sada,ERROR,11:23:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:23:24,15/05/22
S-02,Sonar,sada,ERROR,11:23:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:23:26,15/05/22
S-04,Sonar,desktop 4,ERROR,11:23:27,15/05/22
S-05,Sonar,sada,ERROR,11:23:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,11:23:42,15/05/22
S-02,Sonar,sada,ERROR,11:23:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,11:23:45,15/05/22
